Unique_ID,Product_URL,Product_Title,Brand,Model,Specifications,No_of_Ratings,No_of_Reviews,Overall_Rating,Average_Rating,Review_Titles,Review_Texts
58,https://www.flipkart.com/infinix-zerobook-13-intel-core-i7-13th-gen-13700h-16-gb-512-gb-ssd-windows-11-home-zl513-thin-light-laptop/product-reviews/itmad7e026e8b8c5?pid=COMGRFPGDHCJWAMX&lid=LSTCOMGRFPGDHCJWAMXVUROLP&marketplace=FLIPKART,Infinix ZEROBOOK 13 Intel Intel Core i7 13th Gen 13700H - (16 GB/512 GB SSD/Windows 11 Home) ZL513 Thin and Light Laptop Reviews,Infinix,ZEROBOOK 13 Intel Intel Core i7 13th Gen 13700H,16 GB/512 GB SSD/Windows 11 Home,151,36,4,4.5,simply awesome first overview  good price point but very good good quality product super good quality product excellent nice product awesome excellent,reviewing week usepros design built quality great performance top notch value money got k charging battery life light weight performance switchcons despite fhd display feels average quality keyboard feels average pros great look feel i th gen really fast good gaming computing camera speakers mic works well very pleasing eyes barely see silhouettes reflection etccons track pad sluggish it quite large comes bottom part thumbs things move inadvertently microsoft office isnt perpetual year i found i tried use a big let highlighted its good laptop performance wiseits good daily workh series processors high end processors dont worry performanceyou play high end gameif software developmentthis laptop help better gb ram face lagging core i th generation processor always keep top purchased product based specs posting review first day genuinely it seems value money product based build quality performance got great deal thats flipkart laptop looks premium metallic bodythe thing charger looks like nokia old charger its great purchase received heavy discount look feel awesome i would recommend laptop to honest product seems promising and delivers well i got product unbelievable price seriously amazing onethe processor sufficient enough handle day day tasks gb ram supports hand app launch switch seamlesslythey amazing cooling system welloverall product really amazing go overall laptop good issue track pad it lags everytime waking laptop sleep tried every possible fix able resolve issueelse laptop fine performance good battery good fantastic product i recently acquired infinix zerobook laptop truly embraces innovation intel core i th gen processor gb ram tb ssd its sleek design coupled intriguing grey with meteorite phase aesthetics immediately caught eye however i embarked journey explore capabilities i encountered triumphs challengesunder hood infinix zerobook packs punch the intel core i th gen processor impressive clock spee
58,https://www.flipkart.com/infinix-zerobook-13-intel-core-i7-13th-gen-13700h-16-gb-512-gb-ssd-windows-11-home-zl513-thin-light-laptop/product-reviews/itmad7e026e8b8c5?pid=COMGRFPGDHCJWAMX&lid=LSTCOMGRFPGDHCJWAMXVUROLP&marketplace=FLIPKART&page=4,Infinix ZEROBOOK 13 Intel Intel Core i7 13th Gen 13700H - (16 GB/512 GB SSD/Windows 11 Home) ZL513 Thin and Light Laptop Reviews,Infinix,ZEROBOOK 13 Intel Intel Core i7 13th Gen 13700H,16 GB/512 GB SSD/Windows 11 Home,151,36,4,4.6,terrible product worst experience ever waste of money hated it,infinix laptop major hardware issue touch pad cursor starts lagging hours usage it works fine reboot issue touch pad works fine external mouse weast money camera working properly displaying face opened shows picture took photo i upgraded rather downgraded macbook air infinix zerobook i gen in honest opinion reason price cutting quite clear you will not get the same experience i th th gen laptops the reason hardware build quality extremely cheapcons the trackpad behaves erratically mins usage ghost clicks sensitivity issues i resorted using mouse fulltime basically laptop become desktop
55,https://www.flipkart.com/infinix-x1-slim-series-intel-core-i3-10th-gen-1005g1-8-gb-256-gb-ssd-windows-11-home-xl21-thin-light-laptop/product-reviews/itm946c99f5a014f?pid=COMGEHP5EFEGWZW5&lid=LSTCOMGEHP5EFEGWZW5AGHTBE&marketplace=FLIPKART,Infinix X1 Slim Series Intel Core i3 10th Gen 1005G1 - (8 GB/256 GB SSD/Windows 11 Home) XL21 Thin and Light Laptop Reviews,Infinix,X1 Slim Series Intel Core i3 10th Gen 1005G1,8 GB/256 GB SSD/Windows 11 Home,3935,463,4.2,4.6,terrific purchase perfect product best in the market very good just wow terrific pretty good brilliant simply awesome does the job,very super quality laptop small price quality god feature include castaly laptop if constricted budget like i go laptop probably best segmentdetailed review design i one color option buy red matter i went however laptop turned look elegant red sleek skinny stylish performance boot loading apps quick during things like extracting zips rather slow since processor slow in regular usage one wouldnt notice storag the best go inice product according price gives best display quality ani designnormal heat problemif someone wanted watching movies go also performance good betterbut laptop design awesome good specs pricebought k without bank discountdisplay top notch colours viewing angles brightness everything bestyou get type display k brandsspeaker dual speaker enough sound every content though miss quad speakers infinix inbook seriesperformance ssd lifesaver blazing fast speeds office work normal tasks however avoid gaming laptopbattery charging battery lasts hours f travel work musiccompletely best getting much expected k aluminium body ips nits display faster ram frequency beast battery hours easilyinfinix youve made history laptop world i giving review ten days usethis good item price i faced kind problem laptop best laptop price rangeand also beyond range great display qulity nice speakers adorable designing deserves attention great product go thanku flipcart fast delivery delivered second day placement order you go itbest budget laptop amzing specificationsi loved th gen over good hard working time hot
55,https://www.flipkart.com/infinix-x1-slim-series-intel-core-i3-10th-gen-1005g1-8-gb-256-gb-ssd-windows-11-home-xl21-thin-light-laptop/product-reviews/itm946c99f5a014f?pid=COMGEHP5EFEGWZW5&lid=LSTCOMGEHP5EFEGWZW5AGHTBE&marketplace=FLIPKART&page=10,Infinix X1 Slim Series Intel Core i3 10th Gen 1005G1 - (8 GB/256 GB SSD/Windows 11 Home) XL21 Thin and Light Laptop Reviews,Infinix,X1 Slim Series Intel Core i3 10th Gen 1005G1,8 GB/256 GB SSD/Windows 11 Home,3935,463,4.2,5.0,best in the market must buy best in the market mindblowing purchase must buy best in the market terrific super perfect product simply awesome,i using laptop months perfomence well good price rangethank infinix so far good issues days good laptop price rangethere problem laptop even using months awesome i got defect laptop first second time got awesome product value money product good camera quality good so bought i havent seen drawbacks yet light weight easy carry processing high good product value money
9,https://www.flipkart.com/asus-vivobook-s-15-oled-intel-core-i9-13th-gen-13900h-16-gb-512-gb-ssd-windows-11-home-s5504va-ma943ws-thin-light-laptop/product-reviews/itm9bb268d9b1aab?pid=COMH3BGBN2AN3TWX&lid=LSTCOMH3BGBN2AN3TWXAFJW5Q&marketplace=FLIPKART,ASUS Vivobook S 15 OLED Intel Core i9 13th Gen 13900H - (16 GB/512 GB SSD/Windows 11 Home) S5504VA-MA943WS Thin and Light Laptop Reviews,ASUS,Vivobook S 15 OLED Intel Core i9 13th Gen 13900H,16 GB/512 GB SSD/Windows 11 Home,30,6,3.9,4.8,excellent awesome good quality product just wow fabulous fabulous,i searching good laptop able take decision laptops finally i found good laptop which working fantastic using weekyou get i laptop range awesome product light thinaur performance good good work decent performanceexcellent battery lifeelegant designsuperbbb display puncy coloursoverall rating very fast processing easy use stunning display one best laptop price range
47,https://www.flipkart.com/hp-intel-core-i5-13th-gen-1334u-16-gb-512-gb-ssd-windows-11-home-15-fd0221tu-thin-light-laptop/product-reviews/itm35a5d83544c54?pid=COMGXNZGBJUZ6B6Z&lid=LSTCOMGXNZGBJUZ6B6ZEIWXKB&marketplace=FLIPKART,HP Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) 15-fd0221TU Thin and Light Laptop Reviews,HP,Intel Core i5 13th Gen 1334U,16 GB/512 GB SSD/Windows 11 Home,193,12,4.1,4.0,terrific good choice nice product worth every penny just okay did not meet expectations worth the money very poor moderate nice,good product the design good i ordered black color keyboard looks like light gray additionally battery backup low overall good the battery lasts hours at least hours battery backup overall product good im writing review days use display backlit keyboard lovable feature meif talk battery gives hours backup max overall value money dont want gaming the battery okay display dull boot despite every app turned takes mpre sec turn very bad product ok it gets hot battery backup good allmy leg start burning hot bad overall performance good antivirus given
12,https://www.flipkart.com/axl-intel-celeron-dual-core-9th-gen-4-gb-256-gb-ssd-windows-11-home-15w-lap02-thin-light-laptop/product-reviews/itm50377e8d175f3?pid=COMGPXFVFZSH9FYX&lid=LSTCOMGPXFVFZSH9FYXLGV3ST&marketplace=FLIPKART,AXL Intel Celeron Dual Core 9th Gen - (4 GB/256 GB SSD/Windows 11 Home) 15W_LAP02 Thin and Light Laptop Reviews,AXL,Intel Celeron Dual Core 9th Gen,4 GB/256 GB SSD/Windows 11 Home,54,5,3.8,4.7,mindblowing purchase delightful awesome terrible product hated it,i bought laptop daughter it really awesome specially school college going students good go good products excellent product quality third class quality total moany wast producthi allno purchase product please dont buy product mafter months use battery started stop working keyboard mouse moving automaticallyand one service center delhi no sales service company please buy horrible product risktotally wastage money
66,https://www.flipkart.com/microsoft-laptop-go-3-intel-core-i5-12th-gen-1235u-8-gb-256-gb-ssd-windows-11-home-xk1-00045-thin-light/product-reviews/itm8a768fa3e5823?pid=COMGUSPBNYYPCQKX&lid=LSTCOMGUSPBNYYPCQKXGAWJ22&marketplace=FLIPKART,MICROSOFT Laptop Go 3 Intel Core i5 12th Gen 1235U - (8 GB/256 GB SSD/Windows 11 Home) XK1-00045 Thin and Light Laptop Reviews,MICROSOFT,Laptop Go 3 Intel Core i5 12th Gen 1235U,8 GB/256 GB SSD/Windows 11 Home,81,10,4.2,4.7,perfect product simply awesome moderate terrific purchase does the job good choice awesome highly recommended must buy worth every penny,excellent compact design premium look light weight touch screen laptop budget price laptop body made anodized aluminium scretch resistance great keyboard decent color nice product got line display time switched first time is made one plus good product battery good in price range backlit keyboard must provided rest things best class nice sound quality screen overall experience good very happy product trusted flipkart service lis appreciable osm laptop its great hear product performing exceptionally well highquality products deliver outstanding performance significantly enhance user experience leading increased satisfaction loyalty its always encouraging product meets exceeds expectations reflecting dedication effort put development quality assurance this kind positive feedback invaluable companies strive maintain high standards continuo
39,https://www.flipkart.com/hp-14s-intel-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-14s-dy2500tu-thin-light-laptop/product-reviews/itmd402bd7a16929?pid=COMGYZPAXQRJYJE3&lid=LSTCOMGYZPAXQRJYJE3FWOC67&marketplace=FLIPKART,HP 14s Intel Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 14s-dy2500TU Thin and Light Laptop Reviews,HP,14s Intel Core i3 11th Gen,8 GB/256 GB SSD/Windows 11 Home,1597,197,4.3,4.4,pretty good terrific worth the money just wow really nice delightful classy product delightful terrific wonderful,hello readers writing review days regular usebought got laptop may around k salepros latest intel i generation chip set ssd storage makes bootingboots seconds data readwrite faster plus minimal risk hard disk mechanical damage gb ram makes multitasking activities smooth compact essy carry size cons battery backup around hours description says upto hours really range laptop available beat modelbest office useits fast bcoz ssdlill heating u watching movie without headphones nd allotherwise problemlight weight nd good looking overall satisfied laptop performance build qualitydisplaybatterytrack pad as laptop excellent since th gen laptop performance good battery backup nice product nice product flipkart also value money the idea buy laptop ninth grader kid his previous laptop lagging lot routine functions hddthe first criteria i went non negotiable ssd the second ms office preloaded the third upper cap rs ki stretched additional rs k th generation processorthe sdd fragmented gb extra drive storage datathe aesthetics also pretty decent it value money gadge after gb memory available light weight simplegood speed performance ok design okbattery good go normal userafter one weekitem good performance super keyboard quality average other superafter month performance good great battery performanceinstalled autocad automationzoom still good performance laptop fast ghz base frequency gb ssd camera ok like laptops higher range boot time seconds battery wh no battery software problem doesnt get hanged its quite good laptop performance also good points
39,https://www.flipkart.com/hp-14s-intel-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-14s-dy2500tu-thin-light-laptop/product-reviews/itmd402bd7a16929?pid=COMGYZPAXQRJYJE3&lid=LSTCOMGYZPAXQRJYJE3FWOC67&marketplace=FLIPKART&page=10,HP 14s Intel Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 14s-dy2500TU Thin and Light Laptop Reviews,HP,14s Intel Core i3 11th Gen,8 GB/256 GB SSD/Windows 11 Home,1597,197,4.3,3.8,nice good nice product must buy great product nice does the job does the job must buy wonderful,battery life expected hardly hrs key board delicate ok very nice product price much high good buy product looks old checked waranty showing expiring may though purchased aug yr warranty issue screen build quality really poor a great laptop every day use students etc below pros conspros great screen p pre loaded os ms office ssd faster boots gb bit lesser side buy extra day light weight fan inch laptopscons average keyboard webcam ok comes months warranty mentioned months need raise dispute hp get two months back warranties thin light perfect one best product
67,https://www.flipkart.com/msi-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-thin-gf63-12ve-071in-gaming-laptop/product-reviews/itme11f9b16d2c8d?pid=COMGTWHYTHH93XPZ&lid=LSTCOMGTWHYTHH93XPZDFGQVD&marketplace=FLIPKART,MSI Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4050) Thin GF63 12VE-071IN Gaming Laptop Reviews,MSI,Intel Core i5 12th Gen 12450H,16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4050,235,27,4.5,4.7,fabulous super awesome wonderful fabulous mindblowing purchase decent product wonderful terrific great product,every game i played laptop ever since i bought i played highest graphics possible test potential it passed test games like rdr ac odeyssey origins and valhalla gta v god of war ragnarok etc ultra high graphics settings runs smooth af so happy purchase only con the battery drains fast but plays heavy games unplugged so plug play go nd buy good product worth money superb performance light weightbest cpu gpubest price so ive using laptop past months honestly best bang buck laptop the issue i little bit heating deal breaker per se i got external cooler everything else runs perfectly fine nowif looking purpose pure gaming k look laptop repeat laptop give gpu price range i mean braineras design looks i wanna something i absolutely loved these specifications price never ever kinda deal main thing i liked laptop less heating compared previous laptop not buy color grading things dope mainly rtx great product rtx low priceonly bad thing gets lot fingerprint using due looks bad always need clean also speakers average battery also averageoverall great deal want play high end games ray tracinggreat product msioverall i satisfied worth it go for it value money i got k discount super performance problem heating like every gaming laptop cheap performance
67,https://www.flipkart.com/msi-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-thin-gf63-12ve-071in-gaming-laptop/product-reviews/itme11f9b16d2c8d?pid=COMGTWHYTHH93XPZ&lid=LSTCOMGTWHYTHH93XPZDFGQVD&marketplace=FLIPKART&page=3,MSI Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4050) Thin GF63 12VE-071IN Gaming Laptop Reviews,MSI,Intel Core i5 12th Gen 12450H,16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4050,235,27,4.5,4.4,excellent really nice fabulous must buy really nice excellent nice,overall msi gf thin good option casual gamers looking affordable portable gaming laptop however youre serious gamer needs best possible performance battery life youll need look elsewhere only one fan dont buy live hot environment air conditioner the laptop overall good recommended everything amazing play games day day tasks less tpd gpu works awesome fills requirements its best budget laptop the display nice keyboard niceafter months use i say best segment price performancefps several games highextreme settings dlss frame genif supportedvalo gta spiderman miles morales froza hor best value rtx w i upgraded mx play new aaa titles maxed settings currently tried tlou uncharted maxed settings as far deal got its literally awesome while charging passes little bit current metal portion patting my friend told due lack earthing homebut still improved and camera quality expected also little bit lagging and first day
37,https://www.flipkart.com/dell-intel-core-i5-11th-gen-8-gb-512-gb-ssd-ubuntu-3420-business-laptop/product-reviews/itmec8d56008358f?pid=COMGN6HRYQKJ9DVD&lid=LSTCOMGN6HRYQKJ9DVDE998XZ&marketplace=FLIPKART,DELL Intel Core i5 11th Gen - (8 GB/512 GB SSD/Ubuntu) 3420 Business Laptop Reviews,DELL,Intel Core i5 11th Gen,8 GB/512 GB SSD/Ubuntu,71,5,3.7,4.6,very good nice product fabulous simply awesome wonderful,good good nice found great item low price good product nic
18,https://www.flipkart.com/acer-intel-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-aspire-lite-al15-51-thin-light-laptop/product-reviews/itm5101dc7b33b19?pid=COMGRWJR46SQNSQX&lid=LSTCOMGRWJR46SQNSQXLCUQQD&marketplace=FLIPKART,Acer Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Aspire Lite AL15-51 Thin and Light Laptop Reviews,Acer,Intel Core i3 11th Gen,8 GB/512 GB SSD/Windows 11 Home,205,23,4.3,4.5,really nice perfect product really nice does the job great product best in the market really nice brilliant brilliant terrific,great product value money better laptop price value money nice laptop k thing dont like mircosoft preinstall software licenced version uninstall battery backup also issue i like bestttt excellent product i happy laptop value money great deal good laptop nice value money limited budget go everything good battery backup
18,https://www.flipkart.com/acer-intel-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-aspire-lite-al15-51-thin-light-laptop/product-reviews/itm5101dc7b33b19?pid=COMGRWJR46SQNSQX&lid=LSTCOMGRWJR46SQNSQXLCUQQD&marketplace=FLIPKART&page=3,Acer Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Aspire Lite AL15-51 Thin and Light Laptop Reviews,Acer,Intel Core i3 11th Gen,8 GB/512 GB SSD/Windows 11 Home,205,23,4.3,4.7,simply awesome good choice perfect product,very good product good overall outstanding
40,https://www.flipkart.com/hp-15s-intel-core-i5-13th-gen-1335u-8-gb-1-tb-ssd-windows-11-home-15-fd0012tu-thin-light-laptop/product-reviews/itmd78475e92c7d9?pid=COMGZVGHVJEMGKZB&lid=LSTCOMGZVGHVJEMGKZBWLGP7R&marketplace=FLIPKART,HP 15s Intel Core i5 13th Gen 1335U - (8 GB/1 TB SSD/Windows 11 Home) 15-fd0012TU Thin and Light Laptop Reviews,HP,15s Intel Core i5 13th Gen 1335U,8 GB/1 TB SSD/Windows 11 Home,402,33,4.2,4.2,awesome really nice fabulous fair classy product perfect product perfect product nice very good does the job,used one day flipkart exchange delivery good so far good laptop per performance wise will update later for value money inbuilt tb ssd present minimum tb storage mandatory missing laptops its boot time seconds good nice product price in aspects good producing heat mints usage nice good deal performance looking battery display very smooth running laptop good performance excellent product good very good i satisfiedits ok
40,https://www.flipkart.com/hp-15s-intel-core-i5-13th-gen-1335u-8-gb-1-tb-ssd-windows-11-home-15-fd0012tu-thin-light-laptop/product-reviews/itmd78475e92c7d9?pid=COMGZVGHVJEMGKZB&lid=LSTCOMGZVGHVJEMGKZBWLGP7R&marketplace=FLIPKART&page=4,HP 15s Intel Core i5 13th Gen 1335U - (8 GB/1 TB SSD/Windows 11 Home) 15-fd0012TU Thin and Light Laptop Reviews,HP,15s Intel Core i5 13th Gen 1335U,8 GB/1 TB SSD/Windows 11 Home,402,33,4.2,5.0,terrific purchase very poor absolute rubbish,excellent poor battery back dont go looks good battery drained persant one minute normal usagedisplay quite goodnot value moneyoverall suggestion suitable normal usagenot coding gaming
20,https://www.flipkart.com/acer-nitro-5-amd-ryzen-hexa-core-7535hs-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-an515-47-gaming-laptop/product-reviews/itm6b6fadc1c8219?pid=COMGZT6ZQBZVEWCW&lid=LSTCOMGZT6ZQBZVEWCWFAKDSH&marketplace=FLIPKART,Acer Nitro 5 AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) AN515-47 Gaming Laptop Reviews,Acer,Nitro 5 AMD Ryzen 5 Hexa Core 7535HS,16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050,66,4,4.3,4.8,terrific purchase excellent worth the money terrific,acer nitro excellent product i bought nephew happy thanks flipkart best range everything updated time no tension year need tb gen ssd buying laptop gb worthless is terms gaming high quality displaypaisa wasul loptop its really great upto expectation
44,https://www.flipkart.com/hp-envy13-x360-bf0121tu-intel-core-i5-12th-gen-1230u-16-gb-16-optane-512-ssd-windows-11-home-13-bf0121tu-2-1-laptop/product-reviews/itm7c472a05300e5?pid=COMGH47NWT4HZFYP&lid=LSTCOMGH47NWT4HZFYPJT5O1U&marketplace=FLIPKART,HP Envy13 x360 bf0121tu Intel Core i5 12th Gen I5 1230U - (16 GB + 16 GB Optane/512 GB SSD/Windows 11 Home) 13-bf0121TU 2 in 1 Laptop Reviews,HP,Envy13 x360 bf0121tu Intel Core i5 12th Gen I5 1230U,16 GB + 16 GB Optane/512 GB SSD/Windows 11 Home,202,26,4.3,4.6,just wow worth every penny just okay must buy terrific purchase worth every penny valueformoney wonderful worth every penny excellent,at first i little skeptical buy laptop coz reviews many people bought also i happy bought itit woowwtrust go laptopif matches use case scenarios in love heating issue good product expecially exchange offer well cost emi deal give maximum benefit its fantastic everything absolutely fine worthy investment awesome product great performance good battery life hesitated buy lack reviews flipkart i satisfied productproswell built designflexible displaytouch sensitivity good timespowerful processor good rambatter backup goodfacial recognition working smoothlyconsheating issuetouch sometimes working properlyno finger print scanner good laptop hp this laptop hp envy x in bftu intel evo certified battery backup excellent almost hr gb ssd upgrade replace previous disappointed no fingerprint also cant upgrade ram gb soldered not a gaming laptop hang heavy gaming so giving star great performance good quality displaysound performance goodbattery life actually hoursmissing fingerprint sensor hello windows works wellgo battery backup hrslaptop fully metallic body plastic bazzelfingerprint scanner available face scanner givenweight feels expectedyou cant extend warranty hp laptop warranty extension offer buy laptop flipkartspeaker loudness average
44,https://www.flipkart.com/hp-envy13-x360-bf0121tu-intel-core-i5-12th-gen-1230u-16-gb-16-optane-512-ssd-windows-11-home-13-bf0121tu-2-1-laptop/product-reviews/itm7c472a05300e5?pid=COMGH47NWT4HZFYP&lid=LSTCOMGH47NWT4HZFYPJT5O1U&marketplace=FLIPKART&page=3,HP Envy13 x360 bf0121tu Intel Core i5 12th Gen I5 1230U - (16 GB + 16 GB Optane/512 GB SSD/Windows 11 Home) 13-bf0121TU 2 in 1 Laptop Reviews,HP,Envy13 x360 bf0121tu Intel Core i5 12th Gen I5 1230U,16 GB + 16 GB Optane/512 GB SSD/Windows 11 Home,202,26,4.3,4.8,fabulous fabulous moderate good choice fabulous worthless,reviewing months it awesome term battery backup it running smoothly ten months agooverall good experience full satification touch screen speed best class laptop dont buy hp laptop flipcart hp never give warrenty purchase hp product flipcart no doubt laptop value money every sensebut warrenty good reliable far product good you blindly go compact sleek performance beast moderate users gamers i dont ideaexperience flipkartsupport assistance bad invoice value per actual value for trying since last daya very bad product never buy online no hp service support my laptop gets dead days buying
53,https://www.flipkart.com/infinix-gt-book-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-90-w-gl613-gaming-laptop/product-reviews/itme8eb6d660dd4b?pid=COMHYS44GPQTGVH8&lid=LSTCOMHYS44GPQTGVH8TWM2RP&marketplace=FLIPKART,Infinix GT Book Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4050/90 W) GL613 Gaming Laptop Reviews,Infinix,GT Book Intel Core i5 13th Gen 13420H,16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4050/90 W,74,9,4.5,4.9,simply awesome best in the market terrific highly recommended wonderful classy product super worth the money absolute rubbish,its week getting i brought video editing graphic designing working fine i use premiere pro effectsim getting average fps ghost tsushima highest setting fps gta vaccesories i got free actually niceim worried sale servicealthough laptop best budget segment just go playing rdr smooth without issue amazing product very nice product at range good product good price gives best possible performance good battery backupbut doubt sales service lets see worth to good value money display battery performance sound the laptop was not working properly and games like valorant was lagging and not working good as i
28,https://www.flipkart.com/avita-liber-e-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-am14a2inf56f-slf-thin-light-laptop/product-reviews/itmf74daeb866371?pid=COMGZW5BZZR5HPGY&lid=LSTCOMGZW5BZZR5HPGY2MBXNJ&marketplace=FLIPKART,Avita Liber E Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) AM14A2INF56F-SLF Thin and Light Laptop Reviews,Avita,Liber E Intel Core i5 12th Gen 1235U,8 GB/512 GB SSD/Windows 11 Home,12,4,3.6,4.5,classy product pretty good very good best in the market,this amazing laptop minimum price price worth speed battery performance isvery good received product looks good simple design good though related avita struggled set windows account however laptop worth buying money spent the laptop value money i like design less weight easy use features quality good sound quality screen fine overall like product comfortable use good design
38,https://www.flipkart.com/dell-intel-core-i5-13th-gen-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3050-g15-5530-gaming-laptop/product-reviews/itme3ae9f2792f1a?pid=COMH3GYMBFZ7QJU7&lid=LSTCOMH3GYMBFZ7QJU7AOAMRD&marketplace=FLIPKART,DELL Intel Core i5 13th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3050) G15-5530 Gaming Laptop Reviews,DELL,Intel Core i5 13th Gen,16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3050,122,8,4.1,4.6,good choice classy product just okay awesome must buy terrific fabulous utterly disappointed,no c type charger battery backup hours dell upgraded cells making changes model heavy carry dailyway high weight high load processor graphics good increase ram upto gb price ok very good productnicely packed flipkart as mentioned battery backup showing hr standby mode giving hrs worst battery backup best laptop every use worth money good pr thank supporting flipkart team awesome purchase battary standby poor overall performance bad
1,https://www.flipkart.com/asus-chromebook-intel-celeron-dual-core-n3350-4-gb-64-gb-emmc-storage-chrome-os-c423na-bv0523/product-reviews/itm05555e6f28339?pid=COMG49CZSTYBPQNX&lid=LSTCOMG49CZSTYBPQNX3KHT3H&marketplace=FLIPKART,ASUS Chromebook Intel Celeron Dual Core N3350 - (4 GB/64 GB EMMC Storage/Chrome OS) C423NA-BV0523 Chromebook Reviews,ASUS,Chromebook Intel Celeron Dual Core N3350,4 GB/64 GB EMMC Storage/Chrome OS,1589,221,3.7,4.4,valueformoney nice nice simply awesome valueformoney must buy terrific highly recommended super excellent,my first ever laptop simple clean ui also pretty easy operate the battery fantastic monster overall happy product total value money cons poor quality speakers fantastic designaosome batterylooka premium its nice day day school office work serves purpose completely well many android apps supported alreadythe con display p display worst viewing content you view center otherwise colours properly visible try view even slightly different anglesthough antiglare display good thing displayrest everything fine chromebook ex i bought this laptop for my studies and it is awesome good very good happy excellent truely value money good one students also normal worksboots time fast web cam average brought work time takes place online this thing much lighter sleeker compared old toshiba laptop love battery life charge every two days i say i dont really miss anything using chrome os but please dont expect ultrafast performance if youre planning buy laptop work casual browsing online classes i would say go if budget k go chromebooks literally killers budget do think windows prossuperb battery backup upto hrs charges within mins no lags literally smooth butter design nice slim light weightcons lack few keyboard keys may annoy youbut shortcuts every function display might little better nice product thanks flipkart
1,https://www.flipkart.com/asus-chromebook-intel-celeron-dual-core-n3350-4-gb-64-gb-emmc-storage-chrome-os-c423na-bv0523/product-reviews/itm05555e6f28339?pid=COMG49CZSTYBPQNX&lid=LSTCOMG49CZSTYBPQNX3KHT3H&marketplace=FLIPKART&page=10,ASUS Chromebook Intel Celeron Dual Core N3350 - (4 GB/64 GB EMMC Storage/Chrome OS) C423NA-BV0523 Chromebook Reviews,ASUS,Chromebook Intel Celeron Dual Core N3350,4 GB/64 GB EMMC Storage/Chrome OS,1589,221,3.7,4.6,valueformoney unsatisfactory useless product useless product terrific purchase fabulous unsatisfactory valueformoney moderate terrific,nice laptop maximum button workinglike refresh buttonleft right button mouse padspeaker problem i dont like product not recommended anyone not work study apk bad problem good value money within two months chromebook stopped working return option also expired within one month absolute waste money nice laptop too much problem open multi browsing windows automatically shutdown totally disappointed wonderfull product
