Unique_ID,Product_URL,Product_Title,Brand,Model,Specifications,WiFi_Type,Colour,No_of_Ratings,No_of_Reviews,Overall_Rating,Average_Rating,Review_Titles,Review_Texts
47,https://www.flipkart.com/iball-itab-bizniz-mini-2-gb-ram-32-rom-8-inch-4g-tablet-coal-black/product-reviews/itm8cb3e09505ea4?pid=TABGNY7YZBVH4GNN&lid=LSTTABGNY7YZBVH4GNN55ZLNI&marketplace=FLIPKART&page=2,iball iTAB BizniZ Mini 2 GB RAM 32 GB ROM 8 inch with 4G Tablet (Coal Black) Reviews,iball,iTAB BizniZ Mini,2 GB RAM 32 GB ROM 8 inch,4G Tablet,Coal Black,145,20,3.7,5.0,awesome highly recommended classy product perfect product not good not recommended at all terrific not recommended at all very poor hated it,loved product educational apps working good daily works good awesome good casual gaming very good good entertainment good price very bad totally worst product battery issue display issueservice available thanks not quality hanging issue jio sim network problem otherwise ok no satisfaction
14,https://www.flipkart.com/apple-ipad-mini-2019-64-gb-rom-7-9-inch-4g-silver/product-reviews/itm806b19dd1ceea?pid=TABFETM4W7GCKPVH&lid=LSTTABFETM4W7GCKPVHX4F1D4&marketplace=FLIPKART,Apple ipad Mini (2019) 64 GB ROM 7.9 inch with 4G (Silver) Reviews,Apple,ipad Mini (2019),64 GB ROM 7.9 inch with,4G (Silver,Silver,5590,798,4.6,5.0,simply awesome best in the market terrific purchase classy product brilliant just wow must buy perfect product fabulous great product,best pubg streaming games i pad mini awesome i purchased device pubg mobile must admit performance much smooth i playing smooth extreme graphics game really smooth not single lag even hot droppibg like pochinki georgo pol container best deal big billion days if you are a real pubg lover buy awsm this powerhouse i bought thing gaming especially pubg mobile everything smooth butter you play like mortal using i know many looking gaming reviews thing best gaming smartphone tablet segment let game a got back no complaints very good item value for money and it is best for pubg gameplay it’s handy extremely powerful i writing review device feels pleasure totally worth i waiting product stock long period time a bionic chip gb ram extremely helpful run heavy applications on hand relatively smaller size makes comfortable carry work anywhere anytime if traveller device never disappoint go bought days flipkartapple pencil st gen works flawlesslydevice smooth battery life great tooperfect designing go worth money its totally beast loved ut a bionic chip super
14,https://www.flipkart.com/apple-ipad-mini-2019-64-gb-rom-7-9-inch-4g-silver/product-reviews/itm806b19dd1ceea?pid=TABFETM4W7GCKPVH&lid=LSTTABFETM4W7GCKPVHX4F1D4&marketplace=FLIPKART&page=10,Apple ipad Mini (2019) 64 GB ROM 7.9 inch with 4G (Silver) Reviews,Apple,ipad Mini (2019),64 GB ROM 7.9 inch with,4G (Silver,Silver,5590,798,4.6,5.0,wonderful just wow super terrific dont think twice just get it u wont repent terrific just wow perfect product highly recommended mindblowing purchase,very good product ipad the product delivered less hours must buy pubg lovers this little fella made entertainment disappoint office apps works flawlessly its awesome a rocks my first apple product good battery life awesome performance good displayoverall apple i already th gen inch i looking pro air music production but comes new c type connector earlier i bought lighting usb camera connection kit that kit works mini and model supports apple pencil so i picked mini before i got tab i like size but using days i understand i wrong the display good far better th gen moreover i hold one hand this its amazing best device pubg ordered bbd sale gb cellular k great deal received brand new product it on ios keeping version smooth battery backup also greattested asphalt bgmi cod mobile buttery smooth jio sim works great well outdoors somehow i like bezels extra grip mm jack also something i admire old school personno heating issue observed whatsoever even hour continuou so satisfied product ipad mini still powerful gaming device worth moneyback camera sumara tha irukufront camera awesomeslim weight lesssmall sizeos nala speednambi vanagalam i loved
5,https://www.flipkart.com/apple-2024-ipad-pro-m4-2-tb-rom-11-0-inch-wi-fi-only-space-black-nano-texture/product-reviews/itm850f624197a33?pid=TABHYZEYBCVPGCSQ&lid=LSTTABHYZEYBCVPGCSQENCVVK&marketplace=FLIPKART,Apple 2024 iPad Pro (M4) 2 TB ROM 11.0 Inch with Wi-Fi Only (Space Black (Nano-texture)) Reviews,Apple,M4,2 TB ROM 11.0 Inch with,Wi-Fi Only,Space Black,79,6,4.6,4.8,must buy highly recommended terrific purchase highly recommended best in the market good choice,awesomevery thin body n smooth performance wanted terrific purchase highly recommend upgraded m ipad this version amazing go fantabulous the beast m best
9,https://flipkart.com/apple-ipad-air-5th-gen-64-gb-rom-10-9-inch-wi-fi-only-blue/product-reviews/itm57aa0b87ffaae?pid=TABGCA2KYFN3AM3K&lid=LSTTABGCA2KYFN3AM3KDLXFDL&marketplace=FLIPKART,Apple iPad Air (5th gen) 64 GB ROM 10.9 Inch with Wi-Fi Only (Blue) Reviews,Apple,5th gen,64 GB ROM 10.9 Inch with,Wi-Fi Only,Blue,4364,242,4.6,4.9,good choice wonderful classy product awesome perfect product great product terrific perfect product brilliant terrific,great device artists beast highly satisfied value moneyi suggest kingone upgraded pencil rs instead apple nd genif u dont professional work go kingone stylus battery life decent u use hours straight single chargeand display feels awesome lovely product worth every penny in price m chip great deal easily use device next five years amazing ipad great performance good one refresh rate allover product good price range ordering max varient think u go pro version very good product great product love ipad if heavy user buy otherwise th gen enough
9,https://flipkart.com/apple-ipad-air-5th-gen-64-gb-rom-10-9-inch-wi-fi-only-blue/product-reviews/itm57aa0b87ffaae?pid=TABGCA2KYFN3AM3K&lid=LSTTABGCA2KYFN3AM3KDLXFDL&marketplace=FLIPKART&page=10,Apple iPad Air (5th gen) 64 GB ROM 10.9 Inch with Wi-Fi Only (Blue) Reviews,Apple,5th gen,64 GB ROM 10.9 Inch with,Wi-Fi Only,Blue,4364,242,4.6,4.0,best in the market decent product good decent product good good choice dont waste your money mindblowing purchase worthless super,except build quality everything awesome battery last long hardly comes every hrs minimal continuous usage sometimes hangs switching pen eraser better heats process heating problem monster android phone good one back camera ok good good product display bad keep samsung amoled tablet next see difference sold second hand week display bad love
11,https://www.flipkart.com/apple-ipad-pro-2020-2nd-generation-6-gb-ram-1-tb-rom-11-inch-4g-space-grey/product-reviews/itma5d230a3c4626?pid=TABFQYKYFHNZE7AS&lid=LSTTABFQYKYFHNZE7ASTMBU4G&marketplace=FLIPKART,Apple iPad Pro 2020 (2nd Generation) 6 GB RAM 1 TB ROM 11 inch with 4G (Space Grey) Reviews,Apple,2nd Generation,6 GB RAM 1 TB ROM,4G,Space Grey,839,85,4.7,4.9,classy product worth every penny highly recommended terrific purchase wonderful terrific purchase excellent awesome fabulous really nice,mind blowing product if budget allows go itpubg smoothfpsbeast gaming the ipad pro best tablet buy blazing speed long battery life improved camera trackpad support but great laptop replacementyetfor fast az bionic performance brilliant display ipadoss new improved cursor control magic keyboard actually feels magical long battery lifeagainst charging cord short some apps optimized trackpad some apps doesnt support landscape mode rear cameras cant portraits night just awesomejust go without hesitation excellent today i received ipad pro fantastic stylish product appleaz bionic chip smooth performanceface recognition star fast even using dark area need lightipad light enough recognise unlock ipadthankyou flipkart team hdfc bank giving attractive offers worth money awesome product so it’s second ipad home i purchased best service flipkart no comparison apple features amazing attach keyboard work laptop face id features best awesome product designers i happy nice product laptop replacement yet
11,https://www.flipkart.com/apple-ipad-pro-2020-2nd-generation-6-gb-ram-1-tb-rom-11-inch-4g-space-grey/product-reviews/itma5d230a3c4626?pid=TABFQYKYFHNZE7AS&lid=LSTTABFQYKYFHNZE7ASTMBU4G&marketplace=FLIPKART&page=7,Apple iPad Pro 2020 (2nd Generation) 6 GB RAM 1 TB ROM 11 inch with 4G (Space Grey) Reviews,Apple,2nd Generation,6 GB RAM 1 TB ROM,4G,Space Grey,839,85,4.7,5.0,terrific purchase slightly disappointed worth every penny awesome,happy not good prolonged study device heating problems may face central left part screen benchmark product don’t need reviews its superb performanceand really nice one
15,https://www.flipkart.com/honor-pad-5-4-gb-ram-64-rom-10-1-inch-4g-tablet-glacial-blue/product-reviews/itm0c9048f1aa7fd?pid=TABFGZGYUFXSM6P6&lid=LSTTABFGZGYUFXSM6P6BCFT8H&marketplace=FLIPKART,Honor Pad 5 4 GB RAM 64 GB ROM 10.1 inch with 4G Tablet (Glacial Blue) Reviews,Honor,Pad 5,4 GB RAM 64 GB ROM 10.1 inch,4G Tablet,Glacial Blue,5805,765,4.4,4.5,valueformoney fabulous good choice highly recommended wonderful worth every penny perfect product nice product great product really nice,for study purpose starsfor entertainment youtube movies etc starsfor gaming recommended starsif you need everything blindly go for ipad and nothing elseit average tablet among rivals say best choicea good tab fora study purpose read pdf files comes pre installed office descent displayb entertainment big screensound nice big screen provides amazing viewing experience good quali star flipkart excellent deliveryyou delv days date honor pad excellent great feature good very very good it fully support jio sim i already installedyou install jio jio tv jio shavan jio cenemaall apps jio directly jio sim thats enough this awesome work movies also games nd sounds awesome star delivery delayed seller came two days later appropriate reasonthe honor pad using hours delivery charged battery good inch displaythe performance wise gets lag sometimes need access quickly times betteraudio system impressive expected sounds awesomedont buy need good camera effects pictures awesome deal i bought great deal soo slim higher exception battery life good looking nice stylish great deal flipkart tab built quality gudperformance wise u want play pubg size suitable runs smoothlybattery sufficient last hrsdisplay quite surprising giving samsung display qualitythis tab total killer samsung tab asales samsung tabs surely going downand sound r telling harmanand allbut isnt loud clearcamera gudoverall rab students office going peopleand want watc amazing purchase display nice must buy good tablet best students affordable good built quality nice performance really very good productmind blowing performanceno hang or lacktouch is jst awesomesound goodpicture quality very good
15,https://www.flipkart.com/honor-pad-5-4-gb-ram-64-rom-10-1-inch-4g-tablet-glacial-blue/product-reviews/itm0c9048f1aa7fd?pid=TABFGZGYUFXSM6P6&lid=LSTTABFGZGYUFXSM6P6BCFT8H&marketplace=FLIPKART&page=4,Honor Pad 5 4 GB RAM 64 GB ROM 10.1 inch with 4G Tablet (Glacial Blue) Reviews,Honor,Pad 5,4 GB RAM 64 GB ROM 10.1 inch,4G Tablet,Glacial Blue,5805,765,4.4,4.5,worth the money excellent,far one day oldi busy setting daughter using google family link appsetup fairly smooth gb still free gb modelwhich goodnot many bloatwaregb ram performance goodthe huawei emui decent easy eyesthe fingerprint sensor works like charmbattery seems ok nowwhat disappointed quality pictures taken fromthe cameradidnt like allwill using mostly kids school assignment awesome mind blowing purchase i love tablet worth every penny battery display performance although cameras much good wonderful device avoid cameras
38,https://www.flipkart.com/samsung-galaxy-tab-a9-8-gb-ram-128-rom-11-0-inch-wi-fi-only-tablet-gray/product-reviews/itm3b83242b6ce5a?pid=TABGTF4GSMMAGGK5&lid=LSTTABGTF4GSMMAGGK54RLFG5&marketplace=FLIPKART,SAMSUNG Galaxy Tab A9+ 8 GB RAM 128 GB ROM 11.0 inch with Wi-Fi Only Tablet (GRAY) Reviews,SAMSUNG,Galaxy Tab A9+,8 GB RAM 128 GB ROM 11.0 inch,Wi-Fi Only,GRAY,21349,845,4.5,4.9,very good just wow brilliant perfect product highly recommended highly recommended awesome worth every penny highly recommended super,best tablet budget review daysdisplay battery camera performance i brought gb varient no lag issue after using days i definitely say go price range one best love product best product price such nice tablet price range nice performance using hd display enjoy movies videosgo always i love samsung products this tablet awesome price range g model g work like rocketdisplay good brightness also good outdoortouch sound good samsung tablets touch sensitive boost option work well glass alsoi ordered tablet tradingalso seller good received products good condition good packagingthanks flipkart large displayexcellent battery backup quality superbit completely value moneyfeeling good watching contentif u want casual use must go this tablet fantastic learning features working seamlessly however i notice jio network slower device compared iphone network runs fast its minor drawback ive found using days overall comparing tablets market one absolutely worth hardearned moneyi hope honest review helps making purchase decision good product per budget got k diwali sell at price best tablet gbgb g battery backup good as per trading purposed good experience
38,https://www.flipkart.com/samsung-galaxy-tab-a9-8-gb-ram-128-rom-11-0-inch-wi-fi-only-tablet-gray/product-reviews/itm3b83242b6ce5a?pid=TABGTF4GSMMAGGK5&lid=LSTTABGTF4GSMMAGGK54RLFG5&marketplace=FLIPKART&page=10,SAMSUNG Galaxy Tab A9+ 8 GB RAM 128 GB ROM 11.0 inch with Wi-Fi Only Tablet (GRAY) Reviews,SAMSUNG,Galaxy Tab A9+,8 GB RAM 128 GB ROM 11.0 inch,Wi-Fi Only,GRAY,21349,845,4.5,4.3,perfect product very good delightful wonderful valueformoney worth every penny super good choice really nice very good,nice performance lag issue good product im using after year take feed back good good good product extensively good value money amazingtop level performance product good samsung launcher lagging cache clear good
10,https://www.flipkart.com/apple-ipad-air-5th-gen-64-gb-rom-10-9-inch-wi-fi-5g-star-light/product-reviews/itm241d1b433bcf3?pid=TABGCA2HWKHXWTKV&lid=LSTTABGCA2HWKHXWTKVJANJCY&marketplace=FLIPKART,Apple iPad Air (5th gen) 64 GB ROM 10.9 Inch with Wi-Fi+5G (Star Light) Reviews,Apple,5th gen,64 GB ROM 10.9 Inch with,Wi-Fi+5G (Star,Star Light,4364,242,4.6,4.9,good choice wonderful classy product awesome perfect product great product terrific perfect product brilliant terrific,great device artists beast highly satisfied value moneyi suggest kingone upgraded pencil rs instead apple nd genif u dont professional work go kingone stylus battery life decent u use hours straight single chargeand display feels awesome lovely product worth every penny in price m chip great deal easily use device next five years amazing ipad great performance good one refresh rate allover product good price range ordering max varient think u go pro version very good product great product love ipad if heavy user buy otherwise th gen enough
10,https://www.flipkart.com/apple-ipad-air-5th-gen-64-gb-rom-10-9-inch-wi-fi-5g-star-light/product-reviews/itm241d1b433bcf3?pid=TABGCA2HWKHXWTKV&lid=LSTTABGCA2HWKHXWTKVJANJCY&marketplace=FLIPKART&page=10,Apple iPad Air (5th gen) 64 GB ROM 10.9 Inch with Wi-Fi+5G (Star Light) Reviews,Apple,5th gen,64 GB ROM 10.9 Inch with,Wi-Fi+5G (Star,Star Light,4364,242,4.6,4.0,best in the market decent product good decent product good good choice dont waste your money mindblowing purchase worthless super,except build quality everything awesome battery last long hardly comes every hrs minimal continuous usage sometimes hangs switching pen eraser better heats process heating problem monster android phone good one back camera ok good good product display bad keep samsung amoled tablet next see difference sold second hand week display bad love
12,https://www.flipkart.com/apple-ipad-mini-6th-gen-256-gb-rom-8-3-inch-wi-fi-only-space-grey/product-reviews/itm2c4c4897a6e3e?pid=TABG6VNR3K6ZEGFU&lid=LSTTABG6VNR3K6ZEGFUL0IMRB&marketplace=FLIPKART&page=10,Apple iPad mini (6th Gen) 256 GB ROM 8.3 inch with Wi-Fi Only (Space Grey) Reviews,Apple,6th Gen,256 GB ROM 8.3 inch with,Wi-Fi Only,Space Grey,1046,96,4.6,5.0,must buy excellent best in the market best in the market super super,love ipad from bottom heart awesome product beast best gaming handy size smooth experience pocket size beastjust loving superb
45,https://www.flipkart.com/swipe-slate-2-3-gb-ram-32-rom-10-1-inch-4g-tablet-grey/product-reviews/itmf49559b68fd8a?pid=TABFTWUV69G2DVKR&lid=LSTTABFTWUV69G2DVKRCDZT0P&marketplace=FLIPKART&page=1,Swipe Slate 2 3 GB RAM 32 GB ROM 10.1 inch with 4G Tablet (Grey) Reviews,Swipe,Slate 2,3 GB RAM 32 GB ROM 10.1 inch,4G Tablet,Grey,699,119,3.1,3.9,wonderful wonderful just okay expected a better product does the job decent product super highly recommended dont waste your money very poor,nice product good everything okk sound much badd touch working properlywest money dont buy less sound speaker back side slow performance very nice good best tab sound low good product value money i disappointed tab poor display software very poor product dont buy months used found iligal device notification battery dead
12,https://www.flipkart.com/apple-ipad-mini-6th-gen-256-gb-rom-8-3-inch-wi-fi-only-space-grey/product-reviews/itm2c4c4897a6e3e?pid=TABG6VNR3K6ZEGFU&lid=LSTTABG6VNR3K6ZEGFUL0IMRB&marketplace=FLIPKART,Apple iPad mini (6th Gen) 256 GB ROM 8.3 inch with Wi-Fi Only (Space Grey) Reviews,Apple,6th Gen,256 GB ROM 8.3 inch with,Wi-Fi Only,Space Grey,1046,96,4.6,5.0,fabulous super best in the market brilliant great product just wow brilliant terrific wonderful super,this i pad gaming beast very happy get one compact powerful device i also used ipad air definately i find ipad mini comfortable usable powerful device nyc ipad powerful device go best gaming i loved thanks flipkart just go uber cool sleek pocket rocket handy use play there nothing like ipad mini market tablets always supposed fill gap mobiles laptops gigantic tablets inch somewhat ruined tablet experience made like laptop touchscreen experienceipad mini unique excellent display amazing performance utilitarian form factor tablet market one able lie bed hold tablet hands vi
46,https://www.flipkart.com/xiaomi-pad-6-8-gb-ram-256-rom-11-0-inch-wi-fi-only-tablet-graphite-grey/product-reviews/itmcd039f5791f5e?pid=TABGTTFKWJBJ6HFQ&lid=LSTTABGTTFKWJBJ6HFQP8TUMZ&marketplace=FLIPKART&page=10,Xiaomi Pad 6 8 GB RAM 256 GB ROM 11.0 inch with Wi-Fi Only Tablet (Graphite grey) Reviews,Xiaomi,Pad 6,8 GB RAM 256 GB ROM 11.0 inch,Wi-Fi Only,Graphite grey,13139,967,4.6,5.0,just wow simply awesome terrific purchase highly recommended excellent highly recommended brilliant classy product excellent perfect product,amazing super mind blowing value money product nice product reviewing tab month use i loved gaming ofcourse study also heating issue nothingjust value money product nice product this one finest tablets ive used the dolby atmos sound support simply awesomethe con camera acceptable price range i upgraded old ipad became unusable really good tablet great display smooth performancereally good value money i bought gb model i bought gb one gb ramit hanged couple times i read online due hyperos update but really big deal xiaomi really gives quality products bagundisuper value money display really good but i observed battery drainage xiaomi hyper os this bug needs fixed iam writing review months till iam facing issue onethe product quality nice full metal unibody sounds good display also good moreover i like performance provides price rangethe thing iam worried update policy
13,https://www.flipkart.com/apple-ipad-mini-2019-256-gb-rom-7-9-inch-wi-fi-only-space-grey/product-reviews/itm0b3379e1743c6?pid=TABFETM42GF28ZKH&lid=LSTTABFETM42GF28ZKHJV1EFY&marketplace=FLIPKART,Apple ipad Mini (2019) 256 GB ROM 7.9 inch with Wi-Fi Only (Space Grey) Reviews,Apple,ipad Mini (2019),256 GB ROM 7.9 inch with,Wi-Fi Only,Space Grey,5590,798,4.6,5.0,simply awesome best in the market terrific purchase classy product brilliant just wow must buy perfect product fabulous great product,best pubg streaming games i pad mini awesome i purchased device pubg mobile must admit performance much smooth i playing smooth extreme graphics game really smooth not single lag even hot droppibg like pochinki georgo pol container best deal big billion days if you are a real pubg lover buy awsm this powerhouse i bought thing gaming especially pubg mobile everything smooth butter you play like mortal using i know many looking gaming reviews thing best gaming smartphone tablet segment let game a got back no complaints very good item value for money and it is best for pubg gameplay it’s handy extremely powerful i writing review device feels pleasure totally worth i waiting product stock long period time a bionic chip gb ram extremely helpful run heavy applications on hand relatively smaller size makes comfortable carry work anywhere anytime if traveller device never disappoint go bought days flipkartapple pencil st gen works flawlesslydevice smooth battery life great tooperfect designing go worth money its totally beast loved ut a bionic chip super
13,https://www.flipkart.com/apple-ipad-mini-2019-256-gb-rom-7-9-inch-wi-fi-only-space-grey/product-reviews/itm0b3379e1743c6?pid=TABFETM42GF28ZKH&lid=LSTTABFETM42GF28ZKHJV1EFY&marketplace=FLIPKART&page=10,Apple ipad Mini (2019) 256 GB ROM 7.9 inch with Wi-Fi Only (Space Grey) Reviews,Apple,ipad Mini (2019),256 GB ROM 7.9 inch with,Wi-Fi Only,Space Grey,5590,798,4.6,5.0,wonderful just wow super terrific dont think twice just get it u wont repent terrific just wow perfect product highly recommended mindblowing purchase,very good product ipad the product delivered less hours must buy pubg lovers this little fella made entertainment disappoint office apps works flawlessly its awesome a rocks my first apple product good battery life awesome performance good displayoverall apple i already th gen inch i looking pro air music production but comes new c type connector earlier i bought lighting usb camera connection kit that kit works mini and model supports apple pencil so i picked mini before i got tab i like size but using days i understand i wrong the display good far better th gen moreover i hold one hand this its amazing best device pubg ordered bbd sale gb cellular k great deal received brand new product it on ios keeping version smooth battery backup also greattested asphalt bgmi cod mobile buttery smooth jio sim works great well outdoors somehow i like bezels extra grip mm jack also something i admire old school personno heating issue observed whatsoever even hour continuou so satisfied product ipad mini still powerful gaming device worth moneyback camera sumara tha irukufront camera awesomeslim weight lesssmall sizeos nala speednambi vanagalam i loved
