Unique_ID,Product_URL,Product_Title,Model,Colour,No_of_Ratings,No_of_Reviews,Overall_Rating,Average_Rating,Price,Storage_GB,Review_Titles,Review_Texts,Price_Category,Review_Word_Count,Price_Range,Review_Length,Review_Title_Sentiment,Sentiment_Label,Review_Sentiment,Sentiment_Num,Sentiment_Code,Model_Code,Color_Code
3,https://www.flipkart.com/apple-iphone-15-black-128-gb/product-reviews/itm6ac6485515ae4?pid=MOBGTAGPTB3VS24W&lid=LSTMOBGTAGPTB3VS24WKFODHL&marketplace=FLIPKART,"Apple iPhone 15 (Black, 128 GB) Reviews",Apple iPhone 15,Black,242918.0,8777.0,4.6,4.8,79900.0,128,simply awesome mindblowing purchase good choice worth every penny just wow awesome worth every penny fabulous worth the money simply awesome,supergood product high quality camera very nice just go itamazing onebeautiful camera super fast processor camera quality is improved loving it switch oneplus iphone i stunned camera performance everything perfect iphone awesome photography experience battery backup good display much better version so beautiful elegant vowww best mobile phonecamera quality nicebattery backup goodsound quality amazing,30K+,54,40K+,54,Positive,2,Positive,1,1,1,4
3,https://www.flipkart.com/apple-iphone-15-black-128-gb/product-reviews/itm6ac6485515ae4?pid=MOBGTAGPTB3VS24W&lid=LSTMOBGTAGPTB3VS24WKFODHL&marketplace=FLIPKART&page=10,"Apple iPhone 15 (Black, 128 GB) Reviews",Apple iPhone 15,Black,242918.0,8777.0,4.6,5.0,79900.0,128,mindblowing purchase fabulous perfect product just wow just wow fabulous terrific best in the market mindblowing purchase does the job,good one overall amazing productbest iphone iphone series awesomeswitch android ios this amazing phone back side phone frozen glass makes less prone finger marks holding till enjoying update details week camera quality greatdisplay awesomebattery averagedesign niceoverall good nice colour best camera phone awesome product fully satisfied,30K+,46,40K+,46,Positive,2,Positive,1,1,1,4
18,https://www.flipkart.com/infinix-hot-50-5g-sleek-black-128-gb/product-reviews/itm61d8bc127842c?pid=MOBH45FZSETQ3KMG&lid=LSTMOBH45FZSETQ3KMGKEMMXU&marketplace=FLIPKART,"Infinix Hot 50 5G (Sleek Black, 128 GB) Reviews",Infinix Hot 50 5G,Sleek Black,10846.0,826.0,4.4,4.7,10999.0,128,highly recommended mindblowing purchase wonderful wonderful good quality product just wow pretty good classy product mindblowing purchase nice product,all one phonebest featuresand camera performance best price rangebattery backup day continue used performance performance slim body good camera nice product go this phone great phone less money cheap best price good product nice product infinix budget price very good performance mobile the performance best mobile price range this smartphone offers great value money the rear camera captures punchy photos sony imx sensor performs exceptionally well the front camera good even includes front led flash the hz refresh rate makes display super smooth mah battery ideal regular daytoday use however drawback company provided w charger instead w charger included box camera portrait mod working request infinix hot g fix problem updatesand allover performance bestcamera gaming performance battery disign it could better camera positioning done properly,10K-15K,125,10K-15K,125,Positive,2,Positive,1,1,13,42
18,https://www.flipkart.com/infinix-hot-50-5g-sleek-black-128-gb/product-reviews/itm61d8bc127842c?pid=MOBH45FZSETQ3KMG&lid=LSTMOBH45FZSETQ3KMGKEMMXU&marketplace=FLIPKART&page=10,"Infinix Hot 50 5G (Sleek Black, 128 GB) Reviews",Infinix Hot 50 5G,Sleek Black,10846.0,826.0,4.4,5.0,10999.0,128,best in the market highly recommended simply awesome mindblowing purchase simply awesome excellent great product classy product super simply awesome,highly recomended side u blindly go everything superb used infinix note half years know bought the design super performance super ot feels steady hand like iphone camera quality also great price segment awesome product camera excellent superb camera camera sky map camera taking automatically filters superb price like osam phone proformance good product secondary use good best mobile low price awesome good product wonderful product price,10K-15K,66,10K-15K,66,Positive,2,Positive,1,1,13,42
24,https://www.flipkart.com/nothing-phone-2a-5g-black-256-gb/product-reviews/itm85c6bca5edadc?pid=MOBGVMQSVVE7CEAB&lid=LSTMOBGVMQSVVE7CEABI1JY0C&marketplace=FLIPKART,"Nothing Phone (2a) 5G (Black, 256 GB) Reviews",Nothing Phone,2a) 5G (Black,82796.0,6908.0,4.4,4.7,24999.0,256,mindblowing purchase really nice great product perfect product very good best in the market delightful classy product awesome must buy,its one day delivery hours ill give uh small review about camera bcz everything good processing sometime range camera quality awesome better motorola edge i say battery no doubt amazing i used hrs continuously like settings camera also bgmi cod no hitting reduced within hrs continuous usage display dam it something take chance dont expect something special mid ranger phone good specs excellent product the phone smooth camera quality good ultra wide could better battery life good overall nothing os smooth prosdisplay good brightnessspeaker good qualitysoftware light easy usagecamera above averagevideo stability amazingcan take good selfiebattery good batteryi dont know actual charging timemaybe around mintperformance taking time open loading apphz implementation goodhaptic goodconsvery bad build quality charger includednot great usage glyphf not bad super camerabest phone nice phoneyou purchase easily toucamera perfect model also good excellent normal use battery full charge hrs comes nothing phone a look good camera good battery backup excellent nothing software useful fast i never seen type phone price segmentcamera qualitytop notchperformancetop notchbatterytop notchover best market please ignore fake review used post,20K-30K,176,15K-25K,176,Positive,2,Positive,1,1,19,0
24,https://www.flipkart.com/nothing-phone-2a-5g-black-256-gb/product-reviews/itm85c6bca5edadc?pid=MOBGVMQSVVE7CEAB&lid=LSTMOBGVMQSVVE7CEABI1JY0C&marketplace=FLIPKART&page=10,"Nothing Phone (2a) 5G (Black, 256 GB) Reviews",Nothing Phone,2a) 5G (Black,82796.0,6908.0,4.4,4.8,24999.0,256,must buy must buy wonderful must buy best in the market really nice mindblowing purchase awesome worth the money highly recommended,first thing design fabulous glyphs light superb camera there words tell giving tough vpro clarity crystal clear battery longer fast charging support min unit full i charged morning clk i used till evening still pending processor bery good smooth noo latencyg support also superbut one without case cant able use slippery otherwise vere le great phone great camera really i love phone welcome nothing amazing product i pixel a phone i love a however greatest respect i say phone almost catchup a display beautiful bright display equal bezels sides gives premium feel this display along haptics makes great systembattery i never phone i charge fully morning days work still charge phone brilliant brilliantcamera superb design it sons first mobile he quite happy ilook osome doesnt hv screen guardover good purchase pricei think adapter bit overpriced would hv great would hv come boxvol seems less loud compared one plus recently bought nothing phone a running patience samsung a pathetic camera experience i would say nothing a stands segmentexcellent displaywonderful camera low light gets processed but manual iso shutter speed selection easier achieve good lighting attaching samplesdecent batteryvery smooth operationcamera processing speed could improved features like ability select different font nice phone recommended this phone good normal user see pros phone reviews so main cons phone heats charging playing games using camera also wil take pictures bulb like led night photo street light notice lines across bulb also portrait mode plastic poor quality fixed updates also need add coustomizations fingerprint reade good job nothing,20K-30K,252,15K-25K,252,Positive,2,Positive,1,1,19,0
57,https://www.flipkart.com/realme-c63-jade-green-64-gb/product-reviews/itm4b00fb37acc51?pid=MOBH3WYFBZKWJ62H&lid=LSTMOBH3WYFBZKWJ62HVHIHZ0&marketplace=FLIPKART,"realme C63 (Jade Green, 64 GB) Reviews",realme C63,Jade Green,9304.0,455.0,4.3,4.7,7999.0,64,best in the market perfect product worth every penny wonderful perfect product terrific very good terrific very good pretty good,best quality i loved go awesome product good phone good product price value money camera good price it great phone small price gives feel premium phone i suggest avoid combo back cover go flip cover instead the phone ok budget realme ui lite version customiseno storesound goodbattery descentdisplay niceprocessor slowno heating issueoverall good normal medium usage very nice phone thanks flipkart look feel good battery backup nice im using phone time phone little bit hanging think work phone camera overall phone budget friendly,5K-10K,83,5K-10K,83,Positive,2,Positive,1,1,45,23
57,https://www.flipkart.com/realme-c63-jade-green-64-gb/product-reviews/itm4b00fb37acc51?pid=MOBH3WYFBZKWJ62H&lid=LSTMOBH3WYFBZKWJ62HVHIHZ0&marketplace=FLIPKART&page=10,"realme C63 (Jade Green, 64 GB) Reviews",realme C63,Jade Green,9304.0,455.0,4.3,4.4,7999.0,64,terrific purchase good quality product terrible product worth the money excellent useless product good choice terrific nice classy product,nice pic according range nice product bad quality bad service so beautiful good p very poor battery lifeworst worth money value money good star at budget phone average find good phone budget super,5K-10K,33,5K-10K,33,Positive,2,Positive,1,1,45,23
17,https://www.flipkart.com/infinix-gt-20-pro-mecha-orange-256-gb/product-reviews/itm65a37452b3cc8?pid=MOBHYP4XGQJ349CG&lid=LSTMOBHYP4XGQJ349CGPXATDD&marketplace=FLIPKART&page=9,"Infinix GT 20 Pro (Mecha Orange, 256 GB) Reviews",Infinix GT 20 Pro,Mecha Orange,7376.0,518.0,4.3,4.0,19999.0,256,pretty good pretty good good choice worth the money pretty good very good pretty good nice product good quality product valueformoney,nice try honor first time i say battery good backup service the mobile looks attractive performance smooth expected i received gaming kit mobile i may feel better i received gaming kit itflipkart customer care may look matter provide gaming kit user not best good device gaming received without gaming accessories okay design performance goodsmooth operation nice mobile design fantastic everything good camera quality low even mp only camera bad phone otherwise best budget phone overall good battery discharge quickly super good one good,15K-20K,83,15K-25K,83,Positive,2,Positive,1,1,12,28
17,https://www.flipkart.com/infinix-gt-20-pro-mecha-orange-256-gb/product-reviews/itm65a37452b3cc8?pid=MOBHYP4XGQJ349CG&lid=LSTMOBHYP4XGQJ349CGPXATDD&marketplace=FLIPKART&page=1,"Infinix GT 20 Pro (Mecha Orange, 256 GB) Reviews",Infinix GT 20 Pro,Mecha Orange,7376.0,518.0,4.3,4.8,19999.0,256,awesome excellent mindblowing purchase delightful awesome terrific purchase worth every penny delightful mindblowing purchase must buy,nice performance design good camer average sound quality good performance also good happy product also i received gaming kit well camera displayperformance design battery sound build quality very smooth experiencegaming killer nice worthable product super its almost week since got phone hand i really loved phonethe processor fast screen responsive got ton accessories free including screen glassthe software clean bloatware kind ads smoothens experience morereally nice phone look nice phone this st infinix phone unfortunately i didnt receive gaming kit like users toldscreen highlight a big screen really good enjoying movies allperformance lag freecamera good complaint price pointsmooth performance heating issue found very much satisfing also got gaming kit freelet sees future thank infinix nice i got free gaming kit,15K-20K,120,15K-25K,120,Positive,2,Positive,1,1,12,28
32,https://www.flipkart.com/oneplus-nord-ce4-lite-5g-super-silver-256-gb/product-reviews/itm8fd5fdf300955?pid=MOBH25ZHYFXEKGDB&lid=LSTMOBH25ZHYFXEKGDB1HTNNJ&marketplace=FLIPKART,"OnePlus Nord CE4 lite 5G (SUPER SILVER, 256 GB) Reviews",OnePlus Nord CE4 lite 5G,SUPER SILVER,10809.0,506.0,4.4,4.8,22999.0,256,wonderful very good worth the money super simply awesome terrific awesome great product classy product worth every penny,photo quality good battery quality awesome thanks flipkart first delivery great and also mobile good performance an excellent camera phone product good very nice device i love phone so amazing good good good job nice beautiful time thanks much nice nice nice platfarm nice good job happy good phone nice product,20K-30K,51,15K-25K,51,Positive,2,Positive,1,1,26,38
32,https://www.flipkart.com/oneplus-nord-ce4-lite-5g-super-silver-256-gb/product-reviews/itm8fd5fdf300955?pid=MOBH25ZHYFXEKGDB&lid=LSTMOBH25ZHYFXEKGDB1HTNNJ&marketplace=FLIPKART&page=10,"OnePlus Nord CE4 lite 5G (SUPER SILVER, 256 GB) Reviews",OnePlus Nord CE4 lite 5G,SUPER SILVER,10809.0,506.0,4.4,4.9,22999.0,256,highly recommended worth every penny just wow brilliant terrific purchase wonderful worst experience ever classy product highly recommended classy product,very good product super everything fine nice good nice delightful purchase to good not good i thought camera also good poor photo quality not good nice best phone good,20K-30K,29,15K-25K,29,Negative,0,Positive,1,1,26,38
54,https://www.flipkart.com/realme-70-turbo-5g-turbo-purple-128-gb/product-reviews/itm7ebb13c5b0bcb?pid=MOBH4RZFGA8HQTBP&lid=LSTMOBH4RZFGA8HQTBPJVICM3&marketplace=FLIPKART,"realme 70 TURBO 5G (Turbo Purple, 128 GB) Reviews",realme 70 TURBO 5G,Turbo Purple,1497.0,131.0,4.4,4.9,15999.0,128,fabulous pretty good excellent super just wow brilliant worth every penny great product fabulous wonderful,old realme days back hope expect phones like every price segment good expected good device realme made good best gaming phone price very good mobile best affordable gaming mobile also performance good if want buy camera dont buy camera good performance amazing also battery medium good phone product good very useful product thanks flipkart best ph good product everything top notch price point match go,15K-20K,65,15K-25K,65,Positive,2,Positive,1,1,43,49
54,https://www.flipkart.com/realme-70-turbo-5g-turbo-purple-128-gb/product-reviews/itm7ebb13c5b0bcb?pid=MOBH4RZFGA8HQTBP&lid=LSTMOBH4RZFGA8HQTBPJVICM3&marketplace=FLIPKART&page=10,"realme 70 TURBO 5G (Turbo Purple, 128 GB) Reviews",realme 70 TURBO 5G,Turbo Purple,1497.0,131.0,4.4,4.6,15999.0,128,classy product fair wonderful fabulous terrific purchase unsatisfactory pretty good must buy brilliant perfect product,nice cemra best performance okay so display quality good price also mattersin price segment display good best gaming phone k really amazing phone price range bad nice phone best phone k gaming good super performance,15K-20K,35,15K-25K,35,Positive,2,Positive,1,1,43,49
19,https://www.flipkart.com/infinix-smart-8-hd-crystal-green-64-gb/product-reviews/itm709d885ba6ac1?pid=MOBGVAPXGPFUDHYK&lid=LSTMOBGVAPXGPFUDHYKXUDYPL&marketplace=FLIPKART,"Infinix SMART 8 HD (Crystal Green, 64 GB) Reviews",Infinix SMART 8 HD,Crystal Green,43443.0,2738.0,4.3,4.7,6499.0,64,valueformoney excellent highly recommended worth every penny super wonderful wonderful terrific purchase very good wonderful,super deal price range super battery super design light weightcamera audio quality little disappointed but blame price segment look best part mobile phonefeel use k mobile phone average camera qualitygood performance normal task hz really work mobile ring flash really working like w led bulbupcoming best mobile brand world at price range infinix gives complete package exiting featuresgood display design battery decent camera performanceso want buy just go i think best bujte smartphone price segment nice so beautiful aligant like looking wow phone good nice look value money led lights desing good camera good display smooth its good smartphone definitely buy if youre budget low dont think much buy itprosdisplay good looking price range comesprocessor nice hangdesign awesomeconsdont dont expect much camerait gaming purpose nice job regular taskyeah everything goodoverall i give very good phone overall i give starspeakers camera battery display design everything excellent price good quality display fully smooth,5K-10K,151,5K-10K,151,Positive,2,Positive,1,1,14,13
19,https://www.flipkart.com/infinix-smart-8-hd-crystal-green-64-gb/product-reviews/itm709d885ba6ac1?pid=MOBGVAPXGPFUDHYK&lid=LSTMOBGVAPXGPFUDHYKXUDYPL&marketplace=FLIPKART&page=10,"Infinix SMART 8 HD (Crystal Green, 64 GB) Reviews",Infinix SMART 8 HD,Crystal Green,43443.0,2738.0,4.3,4.2,6499.0,64,worth every penny not good perfect product worth the money valueformoney good choice pretty good good quality product good choice good choice,good phone price range very slow phone open app taking long time openwhen call coming visible instantly also take long show call ringing display instantly ghatiya phone speed good performancegood cameravery good battery backup good product delivery person kindbattery backup much good cemera good battery performance very good display also smoothness very good pricerange hz smoothdesign awesome performance very good w type c charger box mobile design nice camera setup great photo poor qualitynot good mobile storage osm pricecamera battery backup goodoverall performance nice superb performancei happyvery nice phone budget phone like,5K-10K,92,5K-10K,92,Positive,2,Positive,1,1,14,13
16,https://www.flipkart.com/iqoo-z9s-5g-titanium-matte-256-gb/product-reviews/itme8048e0375248?pid=MOBH4BY6ZGSBXETK&lid=LSTMOBH4BY6ZGSBXETKT4LUBM&marketplace=FLIPKART,"IQOO Z9S 5G (Titanium Matte, 256 GB) Reviews",IQOO Z9S 5G,Titanium Matte,1892.0,112.0,4.4,4.8,21999.0,256,pretty good worth every penny excellent fabulous worth the money really nice excellent wonderful classy product fabulous,nice camera quality nice phone nice product overall excellent good phone good price very good phone vare nice i like good product lite wait lovely ipoo phone nice phone i liked much,20K-30K,32,15K-25K,32,Positive,2,Positive,1,1,11,47
16,https://www.flipkart.com/iqoo-z9s-5g-titanium-matte-256-gb/product-reviews/itme8048e0375248?pid=MOBH4BY6ZGSBXETK&lid=LSTMOBH4BY6ZGSBXETKT4LUBM&marketplace=FLIPKART&page=10,"IQOO Z9S 5G (Titanium Matte, 256 GB) Reviews",IQOO Z9S 5G,Titanium Matte,1892.0,112.0,4.4,4.8,21999.0,256,just okay great product wonderful perfect product highly recommended just wow must buy terrific super perfect product,okok batter life long good good evrything good pricelook like good mobile fantastic nice mobile very nice mobile i happy nice i full happy,20K-30K,24,15K-25K,24,Positive,2,Positive,1,1,11,47
15,https://www.flipkart.com/iqoo-z9-brushed-green-128-gb/product-reviews/itme27e664c66320?pid=MOBGZFVUYE7M7EMR&lid=LSTMOBGZFVUYE7M7EMRDDCG5D&marketplace=FLIPKART,"IQOO Z9 (Brushed Green, 128 GB) Reviews",IQOO Z9,Brushed Green,1827.0,141.0,4.4,4.7,17999.0,128,pretty good perfect product perfect product classy product good quality product pretty good terrific purchase great product perfect product best in the market,i must say completely exceeded expectations from sleek design lightningfast performance phone quickly become goto device everything gaming productivitypros good camera budget ois better performance display awesome amoled hz hdr nits peak color saturation amazing speakers ok volume didnt brushed off design hand feel good micro sd slot upto tb e very good ha good phone gamers good they mentioned w charge looks slow taking time full charge promised timecamera display design performance good thats actually good if youre market smartphone k delivers solid performance good camera look ive using device week exceeded expectations every way the camera quality especially considering price point impressive capturing clear detailed shots performancewise topnotch handling multitasking gaming easelike many phones price range occasional heating issues battery bu a classic phone i really like picture are like taken iphones bast allrounder phone performance smooth battery backup osm normal use hrs value money,15K-20K,147,15K-25K,147,Positive,2,Positive,1,1,10,8
15,https://www.flipkart.com/iqoo-z9-brushed-green-128-gb/product-reviews/itme27e664c66320?pid=MOBGZFVUYE7M7EMR&lid=LSTMOBGZFVUYE7M7EMRDDCG5D&marketplace=FLIPKART&page=10,"IQOO Z9 (Brushed Green, 128 GB) Reviews",IQOO Z9,Brushed Green,1827.0,141.0,4.4,4.4,17999.0,128,best in the market super classy product valueformoney fair great product fabulous just wow just okay simply awesome,very smooth screen good awesome nice support battery darin issue please update fiex battery darin issue everything good accept device ui launcherit many glitches operating ois camera just ossommportraits mind blowing like dslr optical zoom good product super the main issue battery drain problem atleast i charge mobile two times day continuous use though problem solved battery saver option nice,15K-20K,60,15K-25K,60,Positive,2,Positive,1,1,10,8
7,https://www.flipkart.com/apple-iphone-16-pro-white-titanium-512-gb/product-reviews/itm50f720fdcec51?pid=MOBH4JCVJWZH2GTM&lid=LSTMOBH4JCVJWZH2GTMKVGCT6&marketplace=FLIPKART,"Apple iPhone 16 Pro (White Titanium, 512 GB) Reviews",Apple iPhone 16 Pro,White Titanium,892.0,48.0,4.7,4.9,129900.0,512,classy product just wow great product simply awesome classy product must buy wonderful just wow super great product,awesome superbupgraded iphone pro years display awesome bigger bezel much slimmer dedicated camera control feature swipe feature changes exposure superb quick lighter weight even overall excellent one definitely go awesome iphone good upgrade iphone love k loved best market you go itthanks overall best flagship phone markethighly recommended best product upgrade pro nice colour light weight perfect genuine product first time ordering expensive phone came perfect months using phone working perfectly fine aspects it gift husband really loved must buy planning buy apple prod osm product awesome colour good performance so small lightweight handy use using heavy pro max series using feels like charm no heating issues like pro series king smartphones no words phone,30K+,115,40K+,115,Positive,2,Positive,1,1,3,53
7,https://www.flipkart.com/apple-iphone-16-pro-white-titanium-512-gb/product-reviews/itm50f720fdcec51?pid=MOBH4JCVJWZH2GTM&lid=LSTMOBH4JCVJWZH2GTMKVGCT6&marketplace=FLIPKART&page=5,"Apple iPhone 16 Pro (White Titanium, 512 GB) Reviews",Apple iPhone 16 Pro,White Titanium,892.0,48.0,4.7,4.7,129900.0,512,absolute rubbish must buy terrific good terrific purchase fabulous terrific great product,this phone rubbish dedicated camera button use battery speed display pathetic repent buying iphone pro awsm phone all iphone experience nice pictures quality ok its phone works you depend very good product very nice product good extent,30K+,37,40K+,37,Positive,2,Positive,1,1,3,53
27,https://www.flipkart.com/oppo-k12x-5g-45w-supervooc-charger-in-the-box-feather-pink-128-gb/product-reviews/itma30cb38861d4c?pid=MOBH4GBFXAJPXAHQ&lid=LSTMOBH4GBFXAJPXAHQP94XCS&marketplace=FLIPKART,"OPPO K12x 5G with 45W SUPERVOOC Charger In-The-Box (Feather Pink, 128 GB) Reviews",OPPO K12x 5G with 45W SUPERVOOC Charger In-The-Box,Feather Pink,129059.0,4630.0,4.5,4.9,14999.0,128,just wow must buy terrific purchase worth every penny fabulous pretty good wonderful classy product wonderful mindblowing purchase,nice phone under this range fully satisfy battry backup is awesome superb mobile nice designbattery performance good fabulous condition nice camera nice battery good looking battery backup good camera quality batter nice processor bgmiprice range allover best good love mobile looks good sturdy claimed for normal user best one drawback display if provided full hd display wouldve killer good pricedisplay quality averagebattery good very good photo awesome mobile oppo kx g valuable product excellent feautures camera quality good ui better older oppo products,10K-15K,83,10K-15K,83,Positive,2,Positive,1,1,22,17
27,https://www.flipkart.com/oppo-k12x-5g-45w-supervooc-charger-in-the-box-feather-pink-128-gb/product-reviews/itma30cb38861d4c?pid=MOBH4GBFXAJPXAHQ&lid=LSTMOBH4GBFXAJPXAHQP94XCS&marketplace=FLIPKART&page=10,"OPPO K12x 5G with 45W SUPERVOOC Charger In-The-Box (Feather Pink, 128 GB) Reviews",OPPO K12x 5G with 45W SUPERVOOC Charger In-The-Box,Feather Pink,129059.0,4630.0,4.5,4.3,14999.0,128,very good worth the money great product brilliant valueformoney wonderful terrific purchase good choice delightful worth the money,nice phone budget display fhd nice phone i loved oppo mobile great performance like batterydisplay camera smooth processor using oppo f last years lagging issuegreat phone go oppo phone undoubtedly very good mobile phone price cameradisplay battery look build quality overall good mobile phone best g mobile price i love over good as user oppo kx g stands dependable performance robust battery life the hz display offers smooth visuals making enjoyable gaming streaming content the phones camera system reliable everyday photography especially useful features like dual view video vlogging with fast charging longlasting battery life phone wont worry charging often the software userfriendly oppo promises regular u display resolution awesome smoothly working camera future camerabattery display in price rangedesign performance cool good,10K-15K,122,10K-15K,122,Positive,2,Positive,1,1,22,17
49,https://www.flipkart.com/samsung-galaxy-s25-ultra-5g-titanium-silverblue-512-gb/product-reviews/itm7d0e1ef71672e?pid=MOBH8K8UVQCSQE3Z&lid=LSTMOBH8K8UVQCSQE3Z5XVS59&marketplace=FLIPKART,"SAMSUNG Galaxy S25 Ultra 5G (Titanium Silverblue, 512 GB) Reviews",SAMSUNG Galaxy S25 Ultra 5G,Titanium Silverblue,414.0,32.0,4.6,5.0,129999.0,512,terrific awesome brilliant great product to have terrific purchase great product terrific purchase great product great product mindblowing purchase,excellent producti loved nice mobile go s ultra phone really marvelous one finest phone everything awesome smart phoneal mind blowing i love product i planning s ultra i wait s ultra worth awesome loved hands better iphonepro max i upgrade sultrasultra mobile beast battery usual sultracamera improveddisplay great better sultradesign really really worthy upgrade sultraperformance no heatingno lagsnewinterface totally ai technology mobile excellent phone absolutely butter smoothalready loving best camera centric phone,30K+,72,40K+,72,Positive,2,Positive,1,1,40,48
49,https://www.flipkart.com/samsung-galaxy-s25-ultra-5g-titanium-silverblue-512-gb/product-reviews/itm7d0e1ef71672e?pid=MOBH8K8UVQCSQE3Z&lid=LSTMOBH8K8UVQCSQE3Z5XVS59&marketplace=FLIPKART&page=3,"SAMSUNG Galaxy S25 Ultra 5G (Titanium Silverblue, 512 GB) Reviews",SAMSUNG Galaxy S25 Ultra 5G,Titanium Silverblue,414.0,32.0,4.6,4.7,129999.0,512,great product best in the market awesome worth every penny good waste of money great product perfect product slightly disappointed bad quality,beast display superb performance fast very good phone go without second thoughts thanku flipkart best price best flagship mobile phone fingerprint not working properly crazy mobile must buy best ai future mobile looks premiumthen pro max if youre iphone user please stay dont try face deduction worst night dim light finger print wont work tempered glass heavy weight too big display hard handle one hand if still want buy go ahead saavu camera bump big selfie camera poor it best s ultra no bluetooth pen curved display premium,30K+,88,40K+,88,Positive,2,Positive,1,1,40,48
29,https://www.flipkart.com/oppo-reno13-5g-luminous-blue-128-gb/product-reviews/itmc0ea16ae55e86?pid=MOBH92AGRQ4GH6R3&lid=LSTMOBH92AGRQ4GH6R3SPXPUO&marketplace=FLIPKART,"OPPO Reno13 5G (Luminous Blue, 128 GB) Reviews",OPPO Reno13 5G,Luminous Blue,1102.0,148.0,4.4,4.9,28999.0,128,perfect product terrific purchase terrific purchase must buy terrific purchase pretty good awesome wonderful highly recommended just wow,great phone powerful processor good gamers highly recommend this phone powerhouse the mah battery easily lasts day even heavy usage paired mediatek chipset performance smooth efficient handling multitasking gaming without hitch perfect users need longlasting battery life reliable performance also w fast charging amazing it charges like zooop time given gift sister ivory white one design slim perfect girls she likes much thanks oppo thanks flipkart i got phone today guys i impressed design it blue colour compact glass back there amazing glow effect around camera looks like light glowing great camera overall ratings perfect phone great ai features very responsive touch i played bgmi performace lag free heating phone this product good premium class budget ive oppo user past years device epic performance love camera performance nice phone good mobile area signal problem reno mobile signal better signal booster thank flipkart thank oppo,20K-30K,144,25K-40K,144,Positive,2,Positive,1,1,23,25
29,https://www.flipkart.com/oppo-reno13-5g-luminous-blue-128-gb/product-reviews/itmc0ea16ae55e86?pid=MOBH92AGRQ4GH6R3&lid=LSTMOBH92AGRQ4GH6R3SPXPUO&marketplace=FLIPKART&page=10,"OPPO Reno13 5G (Luminous Blue, 128 GB) Reviews",OPPO Reno13 5G,Luminous Blue,1102.0,148.0,4.4,4.6,28999.0,128,mindblowing purchase bad quality terrific fair expected a better product perfect product delightful worst experience ever simply awesome just wow,great phone according price camera good especially selfie camera badphone getting heat chargingi want change phone optionoverall worthy price very nice full bloatware camera phone otherwise things good bettery bad quality bad bettery performance speed good midium photo good after using daysthis mobile fantasticbattery backup superbcamara also goodno heating issue,20K-30K,50,25K-40K,50,Neutral,1,Positive,1,1,23,25
26,https://www.flipkart.com/oppo-find-n2-flip-astral-black-256-gb/product-reviews/itm8cfed9af48231?pid=MOBGN2NDWGYJTN8R&lid=LSTMOBGN2NDWGYJTN8RBRMPA8&marketplace=FLIPKART,"OPPO Find N2 Flip (Astral Black, 256 GB) Reviews",OPPO Find N2 Flip,Astral Black,321.0,43.0,4.1,4.8,89999.0,256,pretty good pretty good highly recommended fabulous just wow best in the market classy product worth every penny worth every penny fabulous,thanks flipkart promotional discount got product today so far good update anything goes wrongprosphone pretty light weight feel like using flip phone expand iti still waiting personally find camera quality battery lifeconsi personally find little pricey end i recently purchased oppo n find flip clamshell flip phone using extensively i would rate stars i bought k heres i believe deserves ratingpros minimal crease when phone open crease middle significantly less noticeable compared samsung galaxy flip this gives oppo n find flip seamless aesthetically pleasing display big bright cover screen the cover screen oppo n find good best fone segment the product well build love build quality unboxing experience soothing a performance lags battery last days moderate use camera good screen good well crease noticeable use fact phone comes packed open state crease phone closed usability outer screen could notifications camera display lastly first batch i expecting such lovely looking superb features phone i enjoyed flipping love great open box delivery service flipkart planning buy another onei loved designdisplayperformance especially cover screen creaseoverall goodcons no ip ratingscover screen need fully functional fix software updates right upto the markfirst camera phone came good camera setup display design are the key features of this phone specially cover screen op overall best filp phone in market till nowconswireless charge ip rating no doubt phone blindly choose phone please dont prefer flipkart exchange offer you get offered amount mentioned order it reduced assessing old phone even old phone good condition appearing brand new phone im well experienced this appo phone good ravishingin terms looks awesome no comparisonand best part crease highlight operatecamera much betterneed improve video recording stabilisation,30K+,273,40K+,273,Positive,2,Positive,1,1,21,3
26,https://www.flipkart.com/oppo-find-n2-flip-astral-black-256-gb/product-reviews/itm8cfed9af48231?pid=MOBGN2NDWGYJTN8R&lid=LSTMOBGN2NDWGYJTN8RBRMPA8&marketplace=FLIPKART&page=5,"OPPO Find N2 Flip (Astral Black, 256 GB) Reviews",OPPO Find N2 Flip,Astral Black,321.0,43.0,4.1,4.7,89999.0,256,worthless not recommended at all unsatisfactory,waste product dont buy need charge phone times day even using phone power saving mode when using camera phone heating much showing cant record video due heat buying much look issue update software helpfull us thank the product full bugs performance issues other design nothing perfect comparison current mobiles available market,30K+,51,40K+,51,Neutral,1,Negative,-1,0,21,3
